State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Premium Adult Individual Age 60 ,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2063,Chugach,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,319.55","$1,500","$6,300"
AK,2063,Chugach,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,004.18","$6,350","$8,550"
AK,2066,Copper River,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,321.37","$1,500","$6,300"
AK,2066,Copper River,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,520.98","$4,500","$7,700"
AK,2066,Copper River,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,005.94","$6,350","$8,550"
AK,2066,Copper River,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,543.91","$3,000","$7,000"
AK,2066,Copper River,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,001.90","$5,800","$7,000"
AK,2066,Copper River,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,319.55","$1,500","$6,300"
AK,2066,Copper River,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,004.18","$6,350","$8,550"
AK,2068,Denali,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2068,Denali,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2068,Denali,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2068,Denali,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2068,Denali,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2068,Denali,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2068,Denali,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2070,Dillingham,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,321.37","$1,500","$6,300"
AK,2070,Dillingham,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,520.98","$4,500","$7,700"
AK,2070,Dillingham,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,005.94","$6,350","$8,550"
AK,2070,Dillingham,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,543.91","$3,000","$7,000"
AK,2070,Dillingham,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,001.90","$5,800","$7,000"
AK,2070,Dillingham,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,319.55","$1,500","$6,300"
AK,2070,Dillingham,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,004.18","$6,350","$8,550"
AK,2090,Fairbanks North Star,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2090,Fairbanks North Star,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2100,Haines,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2100,Haines,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2105,Hoonah Angoon,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2105,Hoonah Angoon,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2110,Juneau,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2110,Juneau,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2122,Kenai Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2122,Kenai Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,268.51","$1,500","$6,300"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,460.14","$4,500","$7,700"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$965.71,"$6,350","$8,550"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,482.16","$3,000","$7,000"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$961.82,"$5,800","$7,000"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,266.76","$1,500","$6,300"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$964.01,"$6,350","$8,550"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,334.58","$1,500","$6,300"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,536.19","$4,500","$7,700"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,016.00","$6,350","$8,550"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,559.35","$3,000","$7,000"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,011.92","$5,800","$7,000"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,332.74","$1,500","$6,300"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,014.22","$6,350","$8,550"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,"$1,612.35",$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,"$1,349.81","$3,000","$8,350"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$928.35,"$7,850","$7,850"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama,$701.50,"$8,700","$8,700"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$932.21,"$7,000","$7,000"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,"$1,547.53",$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,"$1,257.41","$3,700","$8,150"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,"$1,562.99",$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,"$1,308.49","$3,000","$8,350"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$899.93,"$7,850","$7,850"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama,$680.03,"$8,700","$8,700"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$903.67,"$7,000","$7,000"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,"$1,500.16",$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,"$1,218.92","$3,700","$8,150"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,"$1,562.99",$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,"$1,308.49","$3,000","$8,350"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$899.93,"$7,850","$7,850"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama,$680.03,"$8,700","$8,700"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$903.67,"$7,000","$7,000"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,"$1,500.16",$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,"$1,218.92","$3,700","$8,150"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,"$1,645.25",$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,"$1,377.36","$3,000","$8,350"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$947.29,"$7,850","$7,850"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama,$715.82,"$8,700","$8,700"
