State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Premium Adult Individual Age 60 ,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2105,Hoonah Angoon,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2110,Juneau,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,427.00","$1,500","$6,000"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,516.00","$4,500","$7,350"
AK,2110,Juneau,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,003.00","$6,350","$7,800"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2110,Juneau,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2122,Kenai Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2122,Kenai Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2122,Kenai Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,427.00","$1,500","$6,000"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,516.00","$4,500","$7,350"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,003.00","$6,350","$7,800"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2158,Kusilvak,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2158,Kusilvak,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,427.00","$1,500","$6,000"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,516.00","$4,500","$7,350"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,003.00","$6,350","$7,800"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,427.00","$1,500","$6,000"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,516.00","$4,500","$7,350"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,003.00","$6,350","$7,800"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,427.00","$1,500","$6,000"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,516.00","$4,500","$7,350"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,003.00","$6,350","$7,800"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,427.00","$1,500","$6,000"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,516.00","$4,500","$7,350"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,003.00","$6,350","$7,800"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2261,Valdez Cordova,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,391.00","$1,500","$6,000"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,478.00","$4,500","$7,350"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska,$978.00,"$6,350","$7,800"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,457.00","$3,000","$6,600"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,012.00","$5,250","$6,700"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,427.00","$1,500","$6,000"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,516.00","$4,500","$7,350"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,003.00","$6,350","$7,800"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,494.00","$3,000","$6,600"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,038.00","$5,250","$6,700"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,"$1,463.00","$1,500","$6,000"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,554.00","$4,500","$7,350"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,028.00","$6,350","$7,800"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,"$1,532.00","$3,000","$6,600"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska,"$1,064.00","$5,250","$6,700"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,"$1,366.88",$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,"$1,213.65","$2,600","$7,900"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$805.92,"$7,150","$7,150"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama,$654.18,"$7,900","$7,900"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$803.59,"$6,450","$6,450"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,"$1,311.57",$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,"$1,115.45","$2,800","$7,900"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,"$1,366.88",$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,"$1,213.65","$2,600","$7,900"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$805.92,"$7,150","$7,150"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama,$654.18,"$7,900","$7,900"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$803.59,"$6,450","$6,450"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,"$1,311.57",$850,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,"$1,115.45","$2,800","$7,900"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,"$1,366.88",$750,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,"$1,213.65","$2,600","$7,900"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$805.92,"$7,150","$7,150"
AL,1009,Blount,Catastrophic,Blue Cross and Blue Shield of Alabama,$654.18,"$7,900","$7,900"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$803.59,"$6,450","$6,450"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,"$1,311.57",$850,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,"$1,115.45","$2,800","$7,900"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1011,Bullock,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1013,Butler,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,"$1,271.20",$750,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,"$1,128.69","$2,600","$7,900"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$749.51,"$7,150","$7,150"
AL,1015,Calhoun,Catastrophic,Blue Cross and Blue Shield of Alabama,$608.39,"$7,900","$7,900"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$747.34,"$6,450","$6,450"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,"$1,219.76",$850,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,"$1,037.37","$2,800","$7,900"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1017,Chambers,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1019,Cherokee,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,"$1,366.88",$750,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,"$1,213.65","$2,600","$7,900"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$805.92,"$7,150","$7,150"
AL,1021,Chilton,Catastrophic,Blue Cross and Blue Shield of Alabama,$654.18,"$7,900","$7,900"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$803.59,"$6,450","$6,450"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,"$1,311.57",$850,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,"$1,115.45","$2,800","$7,900"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1023,Choctaw,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1025,Clarke,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
AL,1027,Clay,Catastrophic,Blue Cross and Blue Shield of Alabama,$614.93,"$7,900","$7,900"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$755.37,"$6,450","$6,450"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,"$1,232.87",$850,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,"$1,048.53","$2,800","$7,900"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama,"$1,284.87",$750,"$6,000"
AL,1029,Cleburne,Silver,Blue Cross and Blue Shield of Alabama,"$1,140.83","$2,600","$7,900"
AL,1029,Cleburne,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$757.57,"$7,150","$7,150"
