State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Premium Adult Individual Age 60 ,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2090,Fairbanks North Star,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2090,Fairbanks North Star,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2100,Haines,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2100,Haines,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2100,Haines,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2105,Hoonah Angoon,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2105,Hoonah Angoon,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2105,Hoonah Angoon,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2110,Juneau,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2110,Juneau,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2110,Juneau,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2122,Kenai Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2122,Kenai Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2122,Kenai Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2158,Kusilvak,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2158,Kusilvak,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2261,Valdez Cordova,Gold,Premera Blue Cross Blue Shield of Alaska," $1,612.00 ","$1,500","$6,000"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska," $1,447.00 ","$4,500","$7,350"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,120.00 ","$6,350","$7,350"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,117.00 ","$5,250","$6,600"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska," $1,506.00 ","$3,000","$6,600"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska," $1,654.00 ","$1,500","$6,000"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska," $1,484.00 ","$4,500","$7,350"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,149.00 ","$6,350","$7,350"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,146.00 ","$5,250","$6,600"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska," $1,544.00 ","$3,000","$6,600"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska," $1,695.00 ","$1,500","$6,000"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska," $1,521.00 ","$4,500","$7,350"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,178.00 ","$6,350","$7,350"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska," $1,174.00 ","$5,250","$6,600"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska," $1,583.00 ","$3,000","$6,600"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama," $1,269.58 ",$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama," $1,190.78 ","$2,600","$6,850"
AL,1001,Autauga,Bronze,Blue Cross and Blue Shield of Alabama, $743.41 ,"$7,150","$7,150"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama, $622.02 ,"$7,350","$7,350"
AL,1001,Autauga,Bronze,Blue Cross and Blue Shield of Alabama, $742.03 ,"$6,450","$6,450"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama," $1,221.90 ",$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama," $1,081.46 ","$2,800","$7,350"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1003,Baldwin,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1003,Baldwin,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1005,Barbour,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1005,Barbour,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama," $1,350.62 ",$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama," $1,266.79 ","$2,600","$6,850"
AL,1007,Bibb,Bronze,Blue Cross and Blue Shield of Alabama, $790.86 ,"$7,150","$7,150"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama, $661.73 ,"$7,350","$7,350"
AL,1007,Bibb,Bronze,Blue Cross and Blue Shield of Alabama, $789.39 ,"$6,450","$6,450"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama," $1,299.90 ",$850,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama," $1,150.49 ","$2,800","$7,350"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama," $1,350.62 ",$750,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama," $1,266.79 ","$2,600","$6,850"
AL,1009,Blount,Bronze,Blue Cross and Blue Shield of Alabama, $790.86 ,"$7,150","$7,150"
AL,1009,Blount,Catastrophic,Blue Cross and Blue Shield of Alabama, $661.73 ,"$7,350","$7,350"
AL,1009,Blount,Bronze,Blue Cross and Blue Shield of Alabama, $789.39 ,"$6,450","$6,450"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama," $1,299.90 ",$850,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama," $1,150.49 ","$2,800","$7,350"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1011,Bullock,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1011,Bullock,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1011,Bullock,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1013,Butler,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1013,Butler,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1013,Butler,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama," $1,269.58 ",$750,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama," $1,190.78 ","$2,600","$6,850"
AL,1015,Calhoun,Bronze,Blue Cross and Blue Shield of Alabama, $743.41 ,"$7,150","$7,150"
AL,1015,Calhoun,Catastrophic,Blue Cross and Blue Shield of Alabama, $622.02 ,"$7,350","$7,350"
AL,1015,Calhoun,Bronze,Blue Cross and Blue Shield of Alabama, $742.03 ,"$6,450","$6,450"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama," $1,221.90 ",$850,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama," $1,081.46 ","$2,800","$7,350"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1017,Chambers,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1017,Chambers,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1017,Chambers,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1019,Cherokee,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1019,Cherokee,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1019,Cherokee,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama," $1,350.62 ",$750,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama," $1,266.79 ","$2,600","$6,850"
AL,1021,Chilton,Bronze,Blue Cross and Blue Shield of Alabama, $790.86 ,"$7,150","$7,150"
AL,1021,Chilton,Catastrophic,Blue Cross and Blue Shield of Alabama, $661.73 ,"$7,350","$7,350"
AL,1021,Chilton,Bronze,Blue Cross and Blue Shield of Alabama, $789.39 ,"$6,450","$6,450"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama," $1,299.90 ",$850,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama," $1,150.49 ","$2,800","$7,350"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1023,Choctaw,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1023,Choctaw,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1023,Choctaw,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1025,Clarke,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1025,Clarke,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1025,Clarke,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama," $1,046.95 ","$2,800","$7,350"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama," $1,229.07 ",$750,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama," $1,152.78 ","$2,600","$6,850"
AL,1027,Clay,Bronze,Blue Cross and Blue Shield of Alabama, $719.68 ,"$7,150","$7,150"
AL,1027,Clay,Catastrophic,Blue Cross and Blue Shield of Alabama, $602.17 ,"$7,350","$7,350"
AL,1027,Clay,Bronze,Blue Cross and Blue Shield of Alabama, $718.35 ,"$6,450","$6,450"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama," $1,182.91 ",$850,"$6,000"
