State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2068,Denali,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2068,Denali,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2070,Dillingham,Gold,Premera Blue Cross Blue Shield of Alaska,$486.87,"$1,500","$6,300"
AK,2070,Dillingham,Silver,Premera Blue Cross Blue Shield of Alaska,$560.42,"$4,500","$7,700"
AK,2070,Dillingham,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$370.65,"$6,350","$8,550"
AK,2070,Dillingham,Silver,Premera Blue Cross Blue Shield of Alaska,$568.87,"$3,000","$7,000"
AK,2070,Dillingham,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$369.16,"$5,800","$7,000"
AK,2070,Dillingham,Gold,Premera Blue Cross Blue Shield of Alaska,$486.20,"$1,500","$6,300"
AK,2070,Dillingham,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$370.00,"$6,350","$8,550"
AK,2090,Fairbanks North Star,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2090,Fairbanks North Star,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2100,Haines,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2100,Haines,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2105,Hoonah Angoon,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2105,Hoonah Angoon,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2110,Juneau,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2110,Juneau,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2122,Kenai Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2122,Kenai Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska,$467.40,"$1,500","$6,300"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,$538.00,"$4,500","$7,700"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.82,"$6,350","$8,550"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,$546.12,"$3,000","$7,000"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.39,"$5,800","$7,000"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska,$466.75,"$1,500","$6,300"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$355.20,"$6,350","$8,550"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,$491.74,"$1,500","$6,300"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,$566.02,"$4,500","$7,700"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$374.36,"$6,350","$8,550"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,$574.56,"$3,000","$7,000"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$372.85,"$5,800","$7,000"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,$491.06,"$1,500","$6,300"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$373.70,"$6,350","$8,550"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,$594.09,$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,$497.35,"$3,000","$8,350"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$342.06,"$7,850","$7,850"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama,$258.48,"$8,700","$8,700"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$343.48,"$7,000","$7,000"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,$570.20,$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,$463.30,"$3,700","$8,150"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,$575.90,$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,$482.13,"$3,000","$8,350"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$331.59,"$7,850","$7,850"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama,$250.56,"$8,700","$8,700"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$332.97,"$7,000","$7,000"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,$552.75,$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,$449.12,"$3,700","$8,150"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,$575.90,$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,$482.13,"$3,000","$8,350"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$331.59,"$7,850","$7,850"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama,$250.56,"$8,700","$8,700"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$332.97,"$7,000","$7,000"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,$552.75,$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,$449.12,"$3,700","$8,150"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,$606.21,$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,$507.50,"$3,000","$8,350"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$349.04,"$7,850","$7,850"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama,$263.75,"$8,700","$8,700"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$350.49,"$7,000","$7,000"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,$581.84,$850,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,$472.76,"$3,700","$8,150"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,$421.85,"$3,500","$8,150"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,$606.21,$750,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,$507.50,"$3,000","$8,350"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$349.04,"$7,850","$7,850"
AL,1009,Blount,Catastrophic,Blue Cross and Blue Shield of Alabama,$263.75,"$8,700","$8,700"
