State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska,$526.00,"$1,500","$6,000"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,$559.00,"$4,500","$7,350"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska,$370.00,"$6,350","$7,800"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,$551.00,"$3,000","$6,600"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska,$382.00,"$5,250","$6,700"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2158,Kusilvak,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2158,Kusilvak,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska,$526.00,"$1,500","$6,000"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,$559.00,"$4,500","$7,350"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska,$370.00,"$6,350","$7,800"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,$551.00,"$3,000","$6,600"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska,$382.00,"$5,250","$6,700"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska,$526.00,"$1,500","$6,000"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,$559.00,"$4,500","$7,350"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska,$370.00,"$6,350","$7,800"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,$551.00,"$3,000","$6,600"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska,$382.00,"$5,250","$6,700"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska,$526.00,"$1,500","$6,000"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,$559.00,"$4,500","$7,350"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska,$370.00,"$6,350","$7,800"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,$551.00,"$3,000","$6,600"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska,$382.00,"$5,250","$6,700"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska,$526.00,"$1,500","$6,000"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,$559.00,"$4,500","$7,350"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska,$370.00,"$6,350","$7,800"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,$551.00,"$3,000","$6,600"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska,$382.00,"$5,250","$6,700"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2261,Valdez Cordova,Gold,Premera Blue Cross Blue Shield of Alaska,$513.00,"$1,500","$6,000"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska,$545.00,"$4,500","$7,350"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska,$360.00,"$6,350","$7,800"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska,$537.00,"$3,000","$6,600"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska,$373.00,"$5,250","$6,700"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska,$526.00,"$1,500","$6,000"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,$559.00,"$4,500","$7,350"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska,$370.00,"$6,350","$7,800"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,$551.00,"$3,000","$6,600"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska,$382.00,"$5,250","$6,700"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,$539.00,"$1,500","$6,000"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,$572.00,"$4,500","$7,350"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska,$379.00,"$6,350","$7,800"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,$564.00,"$3,000","$6,600"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska,$392.00,"$5,250","$6,700"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,$503.64,$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,$447.18,"$2,600","$7,900"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.95,"$7,150","$7,150"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama,$241.04,"$7,900","$7,900"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.09,"$6,450","$6,450"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,$483.26,$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,$411.00,"$2,800","$7,900"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,$503.64,$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,$447.18,"$2,600","$7,900"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.95,"$7,150","$7,150"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama,$241.04,"$7,900","$7,900"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.09,"$6,450","$6,450"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,$483.26,$850,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,$411.00,"$2,800","$7,900"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,$503.64,$750,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,$447.18,"$2,600","$7,900"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.95,"$7,150","$7,150"
AL,1009,Blount,Catastrophic,Blue Cross and Blue Shield of Alabama,$241.04,"$7,900","$7,900"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.09,"$6,450","$6,450"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,$483.26,$850,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,$411.00,"$2,800","$7,900"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1011,Bullock,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1013,Butler,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,$468.39,$750,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,$415.88,"$2,600","$7,900"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$276.16,"$7,150","$7,150"
AL,1015,Calhoun,Catastrophic,Blue Cross and Blue Shield of Alabama,$224.17,"$7,900","$7,900"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$275.36,"$6,450","$6,450"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,$449.43,$850,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,$382.23,"$2,800","$7,900"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1017,Chambers,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1019,Cherokee,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,$503.64,$750,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,$447.18,"$2,600","$7,900"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.95,"$7,150","$7,150"
AL,1021,Chilton,Catastrophic,Blue Cross and Blue Shield of Alabama,$241.04,"$7,900","$7,900"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$296.09,"$6,450","$6,450"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,$483.26,$850,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,$411.00,"$2,800","$7,900"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1023,Choctaw,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1025,Clarke,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1027,Clay,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1029,Cleburne,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1029,Cleburne,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1029,Cleburne,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
AL,1029,Cleburne,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$278.32,"$6,450","$6,450"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama,$454.26,$850,"$6,000"
AL,1029,Cleburne,Silver,Blue Cross and Blue Shield of Alabama,$386.34,"$2,800","$7,900"
AL,1031,Coffee,Gold,Blue Cross and Blue Shield of Alabama,$473.42,$750,"$6,000"
AL,1031,Coffee,Silver,Blue Cross and Blue Shield of Alabama,$420.35,"$2,600","$7,900"
AL,1031,Coffee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$279.13,"$7,150","$7,150"
AL,1031,Coffee,Catastrophic,Blue Cross and Blue Shield of Alabama,$226.58,"$7,900","$7,900"
