State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2070,Dillingham,Silver,Premera Blue Cross Blue Shield of Alaska,$515.00,"$3,000","$6,600"
AK,2070,Dillingham,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$337.00,"$5,800","$7,000"
AK,2090,Fairbanks North Star,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2090,Fairbanks North Star,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2090,Fairbanks North Star,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2100,Haines,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2100,Haines,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2100,Haines,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2105,Hoonah Angoon,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2105,Hoonah Angoon,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2105,Hoonah Angoon,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2110,Juneau,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2110,Juneau,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2110,Juneau,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2122,Kenai Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2122,Kenai Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2130,Ketchikan Gateway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2150,Kodiak Island,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2158,Kusilvak,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2158,Kusilvak,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2158,Kusilvak,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2164,Lake And Peninsula,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2170,Matanuska Susitna,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2180,Nome,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2185,North Slope,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2188,Northwest Arctic,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2195,Petersburg,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2198,Prince Of Wales Hyder,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2220,Sitka,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2230,Skagway,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2240,Southeast Fairbanks,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2261,Valdez Cordova,Gold,Premera Blue Cross Blue Shield of Alaska,$464.00,"$1,500","$6,000"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska,$516.00,"$4,500","$7,350"
AK,2261,Valdez Cordova,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$344.00,"$6,350","$8,400"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska,$515.00,"$3,000","$6,600"
AK,2261,Valdez Cordova,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$337.00,"$5,800","$7,000"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska,$476.00,"$1,500","$6,000"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,$529.00,"$4,500","$7,350"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$353.00,"$6,350","$8,400"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska,$528.00,"$3,000","$6,600"
AK,2275,Wrangell,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$345.00,"$5,800","$7,000"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2282,Yakutat,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska,$488.00,"$1,500","$6,000"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,$543.00,"$4,500","$7,350"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$362.00,"$6,350","$8,400"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska,$541.00,"$3,000","$6,600"
AK,2290,Yukon Koyukuk,Expanded Bronze,Premera Blue Cross Blue Shield of Alaska,$354.00,"$5,800","$7,000"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,$550.16,$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,$465.39,"$3,000","$8,350"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$317.22,"$7,750","$7,750"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama,$241.28,"$8,550","$8,550"
AL,1001,Autauga,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$316.45,"$7,000","$7,000"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama,$528.05,$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama,$433.51,"$3,700","$8,150"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1003,Baldwin,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1005,Barbour,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,$561.39,$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,$474.89,"$3,000","$8,350"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$323.69,"$7,750","$7,750"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama,$246.20,"$8,550","$8,550"
AL,1007,Bibb,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$322.91,"$7,000","$7,000"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama,$538.83,$850,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama,$442.36,"$3,700","$8,150"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,$561.39,$750,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,$474.89,"$3,000","$8,350"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$323.69,"$7,750","$7,750"
AL,1009,Blount,Catastrophic,Blue Cross and Blue Shield of Alabama,$246.20,"$8,550","$8,550"
AL,1009,Blount,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$322.91,"$7,000","$7,000"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama,$538.83,$850,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama,$442.36,"$3,700","$8,150"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1011,Bullock,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1011,Bullock,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1013,Butler,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1013,Butler,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,$522.09,$750,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,$441.65,"$3,000","$8,350"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$301.03,"$7,750","$7,750"
AL,1015,Calhoun,Catastrophic,Blue Cross and Blue Shield of Alabama,$228.97,"$8,550","$8,550"
AL,1015,Calhoun,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$300.31,"$7,000","$7,000"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama,$501.11,$850,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama,$411.39,"$3,700","$8,150"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1017,Chambers,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1017,Chambers,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1019,Cherokee,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1019,Cherokee,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,$561.39,$750,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,$474.89,"$3,000","$8,350"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$323.69,"$7,750","$7,750"
AL,1021,Chilton,Catastrophic,Blue Cross and Blue Shield of Alabama,$246.20,"$8,550","$8,550"
AL,1021,Chilton,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$322.91,"$7,000","$7,000"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama,$538.83,$850,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama,$442.36,"$3,700","$8,150"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1023,Choctaw,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1023,Choctaw,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1025,Clarke,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1025,Clarke,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1027,Clay,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1027,Clay,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama,$420.24,"$3,700","$8,150"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama,$533.32,$750,"$6,000"
AL,1029,Cleburne,Silver,Blue Cross and Blue Shield of Alabama,$451.15,"$3,000","$8,350"
AL,1029,Cleburne,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$307.51,"$7,750","$7,750"
AL,1029,Cleburne,Catastrophic,Blue Cross and Blue Shield of Alabama,$233.89,"$8,550","$8,550"
AL,1029,Cleburne,Expanded Bronze,Blue Cross and Blue Shield of Alabama,$306.76,"$7,000","$7,000"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama,$511.89,$850,"$6,000"
