State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
AK,2122,Kenai Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2130,Ketchikan Gateway,Gold,Premera Blue Cross Blue Shield of Alaska, $845.00 ,"$1,500","$5,000"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska, $725.00 ,"$3,000","$7,150"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska, $566.00 ,"$6,350","$7,150"
AK,2130,Ketchikan Gateway,Bronze,Premera Blue Cross Blue Shield of Alaska, $564.00 ,"$5,250","$6,500"
AK,2130,Ketchikan Gateway,Silver,Premera Blue Cross Blue Shield of Alaska, $705.00 ,"$3,000","$4,100"
AK,2150,Kodiak Island,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2150,Kodiak Island,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2150,Kodiak Island,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2164,Lake And Peninsula,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2164,Lake And Peninsula,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2164,Lake And Peninsula,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2170,Matanuska Susitna,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2170,Matanuska Susitna,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2170,Matanuska Susitna,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2180,Nome,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2180,Nome,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2180,Nome,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2185,North Slope,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2185,North Slope,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2185,North Slope,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2188,Northwest Arctic,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2188,Northwest Arctic,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2188,Northwest Arctic,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2195,Petersburg,Gold,Premera Blue Cross Blue Shield of Alaska, $845.00 ,"$1,500","$5,000"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska, $725.00 ,"$3,000","$7,150"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska, $566.00 ,"$6,350","$7,150"
AK,2195,Petersburg,Bronze,Premera Blue Cross Blue Shield of Alaska, $564.00 ,"$5,250","$6,500"
AK,2195,Petersburg,Silver,Premera Blue Cross Blue Shield of Alaska, $705.00 ,"$3,000","$4,100"
AK,2198,Prince Of Wales Hyder,Gold,Premera Blue Cross Blue Shield of Alaska, $845.00 ,"$1,500","$5,000"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska, $725.00 ,"$3,000","$7,150"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska, $566.00 ,"$6,350","$7,150"
AK,2198,Prince Of Wales Hyder,Bronze,Premera Blue Cross Blue Shield of Alaska, $564.00 ,"$5,250","$6,500"
AK,2198,Prince Of Wales Hyder,Silver,Premera Blue Cross Blue Shield of Alaska, $705.00 ,"$3,000","$4,100"
AK,2220,Sitka,Gold,Premera Blue Cross Blue Shield of Alaska, $845.00 ,"$1,500","$5,000"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska, $725.00 ,"$3,000","$7,150"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska, $566.00 ,"$6,350","$7,150"
AK,2220,Sitka,Bronze,Premera Blue Cross Blue Shield of Alaska, $564.00 ,"$5,250","$6,500"
AK,2220,Sitka,Silver,Premera Blue Cross Blue Shield of Alaska, $705.00 ,"$3,000","$4,100"
AK,2230,Skagway,Gold,Premera Blue Cross Blue Shield of Alaska, $845.00 ,"$1,500","$5,000"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska, $725.00 ,"$3,000","$7,150"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska, $566.00 ,"$6,350","$7,150"
AK,2230,Skagway,Bronze,Premera Blue Cross Blue Shield of Alaska, $564.00 ,"$5,250","$6,500"
AK,2230,Skagway,Silver,Premera Blue Cross Blue Shield of Alaska, $705.00 ,"$3,000","$4,100"
AK,2240,Southeast Fairbanks,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2240,Southeast Fairbanks,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2240,Southeast Fairbanks,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2261,Valdez Cordova,Gold,Premera Blue Cross Blue Shield of Alaska, $824.00 ,"$1,500","$5,000"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska, $707.00 ,"$3,000","$7,150"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska, $551.00 ,"$6,350","$7,150"
AK,2261,Valdez Cordova,Bronze,Premera Blue Cross Blue Shield of Alaska, $550.00 ,"$5,250","$6,500"
AK,2261,Valdez Cordova,Silver,Premera Blue Cross Blue Shield of Alaska, $688.00 ,"$3,000","$4,100"
AK,2270,Wade Hampton,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2270,Wade Hampton,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2270,Wade Hampton,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2270,Wade Hampton,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2270,Wade Hampton,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2275,Wrangell,Gold,Premera Blue Cross Blue Shield of Alaska, $845.00 ,"$1,500","$5,000"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska, $725.00 ,"$3,000","$7,150"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska, $566.00 ,"$6,350","$7,150"
AK,2275,Wrangell,Bronze,Premera Blue Cross Blue Shield of Alaska, $564.00 ,"$5,250","$6,500"
AK,2275,Wrangell,Silver,Premera Blue Cross Blue Shield of Alaska, $705.00 ,"$3,000","$4,100"
AK,2282,Yakutat,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2282,Yakutat,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2282,Yakutat,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AK,2290,Yukon Koyukuk,Gold,Premera Blue Cross Blue Shield of Alaska, $866.00 ,"$1,500","$5,000"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska, $743.00 ,"$3,000","$7,150"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska, $580.00 ,"$6,350","$7,150"
AK,2290,Yukon Koyukuk,Bronze,Premera Blue Cross Blue Shield of Alaska, $578.00 ,"$5,250","$6,500"
AK,2290,Yukon Koyukuk,Silver,Premera Blue Cross Blue Shield of Alaska, $723.00 ,"$3,000","$4,100"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama, $456.13 ,$750,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama, $362.13 ,"$2,600","$6,850"
AL,1001,Autauga,Bronze,Blue Cross and Blue Shield of Alabama, $261.73 ,"$7,150","$7,150"
AL,1001,Autauga,Catastrophic,Blue Cross and Blue Shield of Alabama, $221.54 ,"$7,150","$7,150"
AL,1001,Autauga,Bronze,Blue Cross and Blue Shield of Alabama, $260.70 ,"$6,450","$6,450"
AL,1001,Autauga,Gold,Blue Cross and Blue Shield of Alabama, $441.44 ,$850,"$6,000"
AL,1001,Autauga,Silver,Blue Cross and Blue Shield of Alabama, $336.34 ,"$2,800","$6,850"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1003,Baldwin,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1003,Baldwin,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1003,Baldwin,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1003,Baldwin,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1003,Baldwin,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1005,Barbour,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1005,Barbour,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1005,Barbour,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1005,Barbour,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1005,Barbour,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama, $485.24 ,$750,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama, $385.24 ,"$2,600","$6,850"
AL,1007,Bibb,Bronze,Blue Cross and Blue Shield of Alabama, $278.44 ,"$7,150","$7,150"
AL,1007,Bibb,Catastrophic,Blue Cross and Blue Shield of Alabama, $235.68 ,"$7,150","$7,150"
AL,1007,Bibb,Bronze,Blue Cross and Blue Shield of Alabama, $277.34 ,"$6,450","$6,450"
AL,1007,Bibb,Gold,Blue Cross and Blue Shield of Alabama, $469.62 ,$850,"$6,000"
AL,1007,Bibb,Silver,Blue Cross and Blue Shield of Alabama, $357.81 ,"$2,800","$6,850"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama, $485.24 ,$750,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama, $385.24 ,"$2,600","$6,850"
AL,1009,Blount,Bronze,Blue Cross and Blue Shield of Alabama, $278.44 ,"$7,150","$7,150"
AL,1009,Blount,Catastrophic,Blue Cross and Blue Shield of Alabama, $235.68 ,"$7,150","$7,150"
AL,1009,Blount,Bronze,Blue Cross and Blue Shield of Alabama, $277.34 ,"$6,450","$6,450"
AL,1009,Blount,Gold,Blue Cross and Blue Shield of Alabama, $469.62 ,$850,"$6,000"
AL,1009,Blount,Silver,Blue Cross and Blue Shield of Alabama, $357.81 ,"$2,800","$6,850"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1011,Bullock,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1011,Bullock,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1011,Bullock,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1011,Bullock,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1011,Bullock,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1013,Butler,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1013,Butler,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1013,Butler,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1013,Butler,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1013,Butler,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama, $456.13 ,$750,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama, $362.13 ,"$2,600","$6,850"
AL,1015,Calhoun,Bronze,Blue Cross and Blue Shield of Alabama, $261.73 ,"$7,150","$7,150"
AL,1015,Calhoun,Catastrophic,Blue Cross and Blue Shield of Alabama, $221.54 ,"$7,150","$7,150"
AL,1015,Calhoun,Bronze,Blue Cross and Blue Shield of Alabama, $260.70 ,"$6,450","$6,450"
AL,1015,Calhoun,Gold,Blue Cross and Blue Shield of Alabama, $441.44 ,$850,"$6,000"
AL,1015,Calhoun,Silver,Blue Cross and Blue Shield of Alabama, $336.34 ,"$2,800","$6,850"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1017,Chambers,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1017,Chambers,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1017,Chambers,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1017,Chambers,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1017,Chambers,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1019,Cherokee,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1019,Cherokee,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1019,Cherokee,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1019,Cherokee,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1019,Cherokee,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama, $485.24 ,$750,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama, $385.24 ,"$2,600","$6,850"
AL,1021,Chilton,Bronze,Blue Cross and Blue Shield of Alabama, $278.44 ,"$7,150","$7,150"
AL,1021,Chilton,Catastrophic,Blue Cross and Blue Shield of Alabama, $235.68 ,"$7,150","$7,150"
AL,1021,Chilton,Bronze,Blue Cross and Blue Shield of Alabama, $277.34 ,"$6,450","$6,450"
AL,1021,Chilton,Gold,Blue Cross and Blue Shield of Alabama, $469.62 ,$850,"$6,000"
AL,1021,Chilton,Silver,Blue Cross and Blue Shield of Alabama, $357.81 ,"$2,800","$6,850"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1023,Choctaw,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1023,Choctaw,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1023,Choctaw,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1023,Choctaw,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1023,Choctaw,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1025,Clarke,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1025,Clarke,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1025,Clarke,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1025,Clarke,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1025,Clarke,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1027,Clay,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
AL,1027,Clay,Catastrophic,Blue Cross and Blue Shield of Alabama, $214.47 ,"$7,150","$7,150"
AL,1027,Clay,Bronze,Blue Cross and Blue Shield of Alabama, $252.38 ,"$6,450","$6,450"
AL,1027,Clay,Gold,Blue Cross and Blue Shield of Alabama, $427.35 ,$850,"$6,000"
AL,1027,Clay,Silver,Blue Cross and Blue Shield of Alabama, $325.61 ,"$2,800","$6,850"
AL,1029,Cleburne,Gold,Blue Cross and Blue Shield of Alabama, $441.57 ,$750,"$6,000"
AL,1029,Cleburne,Silver,Blue Cross and Blue Shield of Alabama, $350.57 ,"$2,600","$6,850"
AL,1029,Cleburne,Bronze,Blue Cross and Blue Shield of Alabama, $253.38 ,"$7,150","$7,150"
